No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,full_date,pm25_ispu,pm10_ispu,so2_ispu,co_ispu,o3_ispu,no2_ispu
144,2013,3,6,23,246.0,283.0,120.0,163.0,4500.0,22.0,5.0,1009.4,-3.3,0.0,NNE,1.0,Dongsi,2013-03-06,295.6,166.5,76.5625,56.25,0.0,84.58333333333334
145,2013,3,7,0,251.0,280.0,112.0,158.0,4400.0,22.0,2.9,1009.2,-3.2,0.0,E,0.6,Dongsi,2013-03-07,300.2403846153846,165.0,73.4375,55.0,0.0,82.5
146,2013,3,7,1,245.0,274.0,114.0,156.0,4299.0,22.0,2.2,1009.0,-3.3,0.0,WSW,1.6,Dongsi,2013-03-07,294.6,162.0,74.21875,53.7375,0.0,81.66666666666667
147,2013,3,7,2,253.0,278.0,106.0,151.0,4000.0,22.0,3.3,1008.9,-3.3,0.0,ENE,1.6,Dongsi,2013-03-07,301.0416666666667,164.0,71.09375,0.0,0.0,79.58333333333334
148,2013,3,7,3,250.0,272.0,94.0,144.0,3899.0,22.0,1.2,1008.3,-3.9,0.0,SSE,0.4,Dongsi,2013-03-07,299.6,161.0,66.40625,0.0,0.0,76.66666666666667
149,2013,3,7,4,242.0,266.0,86.0,144.0,4400.0,22.0,0.9,1008.5,-2.5,0.0,NE,1.4,Dongsi,2013-03-07,291.6,158.0,63.28125,55.0,0.0,76.66666666666667
150,2013,3,7,5,242.0,264.0,71.0,139.0,4799.0,22.0,0.5,1008.6,-3.4,0.0,E,0.9,Dongsi,2013-03-07,291.6,157.0,57.421875,59.9875,0.0,74.58333333333334
151,2013,3,7,6,242.0,262.0,66.0,144.0,5500.0,22.0,-0.4,1008.4,-3.3,0.0,E,0.1,Dongsi,2013-03-07,291.6,156.0,55.46875,68.75,0.0,76.66666666666667
152,2013,3,7,7,261.0,281.0,78.0,165.0,6200.0,22.0,2.6,1008.7,-1.8,0.0,N,0.0,Dongsi,2013-03-07,304.24679487179486,165.5,60.15625,77.5,0.0,85.41666666666667
153,2013,3,7,8,292.0,314.0,100.0,174.0,6599.0,22.0,8.9,1008.7,-2.1,0.0,ESE,0.9,Dongsi,2013-03-07,316.6666666666667,182.0,68.75,82.48750000000001,0.0,89.16666666666667
154,2013,3,7,9,300.0,337.0,134.0,181.0,5299.0,22.0,9.4,1007.9,-2.6,0.0,E,1.1,Dongsi,2013-03-07,319.87179487179486,193.5,82.03125,66.2375,0.0,92.08333333333334
155,2013,3,7,10,289.0,313.0,126.0,180.0,4200.0,22.0,10.5,1007.2,-2.6,0.0,E,1.0,Dongsi,2013-03-07,315.4647435897436,181.5,78.90625,52.5,0.0,91.66666666666667
156,2013,3,7,11,260.0,279.0,120.0,219.0,5099.0,22.0,14.7,1005.5,-2.3,0.0,ESE,3.2,Dongsi,2013-03-07,303.84615384615387,164.5,76.5625,63.7375,0.0,102.04301075268818
157,2013,3,7,12,288.0,324.0,121.0,254.0,5200.0,22.0,16.0,1003.2,-2.5,0.0,SSE,2.7,Dongsi,2013-03-07,315.06410256410254,187.0,76.953125,65.0,0.0,105.80645161290323
158,2013,3,7,13,312.0,319.0,108.0,202.0,3600.0,38.0,17.9,1001.8,-3.0,0.0,SSW,2.5,Dongsi,2013-03-07,324.6794871794872,184.5,71.875,0.0,0.0,100.21505376344086
159,2013,3,7,14,295.0,297.0,87.0,150.0,3299.0,87.0,18.1,1000.5,-3.4,0.0,SW,1.8,Dongsi,2013-03-07,317.8685897435897,173.5,63.671875,0.0,0.0,79.16666666666667
160,2013,3,7,15,308.0,322.0,73.0,133.0,3100.0,105.0,19.5,999.3,-4.8,0.0,SW,3.0,Dongsi,2013-03-07,323.0769230769231,186.0,58.203125,0.0,0.0,72.08333333333334
161,2013,3,7,16,243.0,293.0,48.0,97.0,2000.0,107.0,19.1,998.9,-3.8,0.0,SSE,0.9,Dongsi,2013-03-07,292.6,171.5,0.0,0.0,0.0,57.083333333333336
162,2013,3,7,17,214.0,219.0,60.0,102.0,2000.0,107.0,17.3,998.5,-3.5,0.0,SE,0.4,Dongsi,2013-03-07,263.6,134.5,53.125,0.0,0.0,59.16666666666667
163,2013,3,7,18,206.0,224.0,60.0,127.0,2100.0,107.0,12.5,998.9,-2.2,0.0,N,0.7,Dongsi,2013-03-07,255.6,137.0,53.125,0.0,0.0,69.58333333333334
164,2013,3,7,19,193.0,211.0,60.0,171.0,2399.0,20.0,11.2,999.4,-1.6,0.0,N,1.0,Dongsi,2013-03-07,242.6,130.5,53.125,0.0,0.0,87.91666666666667
165,2013,3,7,20,184.0,244.0,80.0,221.0,3700.0,107.0,10.2,999.6,0.2,0.0,NW,0.5,Dongsi,2013-03-07,233.6,147.0,60.9375,0.0,0.0,102.25806451612904
166,2013,3,7,21,258.0,349.0,103.0,257.0,5000.0,107.0,8.6,999.5,0.1,0.0,N,0.6,Dongsi,2013-03-07,303.04487179487177,199.5,69.921875,62.5,0.0,106.12903225806451
167,2013,3,7,22,438.0,552.0,114.0,258.0,5500.0,107.0,8.1,1000.1,-0.9,0.0,E,0.8,Dongsi,2013-03-07,375.1602564102564,,74.21875,68.75,0.0,106.23655913978494
168,2013,3,7,23,520.0,585.0,110.0,249.0,5400.0,107.0,7.0,1000.0,-1.4,0.0,SE,0.4,Dongsi,2013-03-07,,,72.65625,67.5,0.0,105.26881720430107
169,2013,3,8,0,488.0,518.0,115.0,241.0,4799.0,107.0,5.4,1000.0,-1.5,0.0,ENE,0.9,Dongsi,2013-03-08,395.1923076923077,,74.609375,59.9875,0.0,104.40860215053763
170,2013,3,8,1,450.0,455.0,106.0,232.0,4900.0,107.0,5.3,1000.2,-1.8,0.0,WNW,0.9,Dongsi,2013-03-08,379.96794871794873,343.75,71.09375,61.25,0.0,103.44086021505376
171,2013,3,8,2,362.0,407.0,100.0,226.0,4799.0,107.0,4.1,999.9,-2.3,0.0,WNW,0.0,Dongsi,2013-03-08,344.71153846153845,281.42857142857144,68.75,59.9875,0.0,102.79569892473118
172,2013,3,8,3,322.0,364.0,89.0,216.0,4599.0,107.0,3.5,999.8,-2.5,0.0,SW,0.6,Dongsi,2013-03-08,328.68589743589746,220.0,64.453125,57.4875,0.0,101.72043010752688
173,2013,3,8,4,308.0,336.0,72.0,189.0,4200.0,107.0,3.4,1000.2,-2.6,0.0,WSW,1.0,Dongsi,2013-03-08,323.0769230769231,193.0,57.8125,52.5,0.0,95.41666666666667
174,2013,3,8,5,296.0,322.0,55.0,184.0,4500.0,107.0,3.4,1001.0,-2.0,0.0,WNW,0.2,Dongsi,2013-03-08,318.2692307692308,186.0,51.171875,56.25,0.0,93.33333333333334
175,2013,3,8,6,123.0,131.0,60.0,196.0,4799.0,107.0,3.5,1001.6,-2.5,0.0,E,0.7,Dongsi,2013-03-08,171.15789473684208,90.5,53.125,59.9875,0.0,98.33333333333334
176,2013,3,8,7,3.0,6.0,60.0,190.0,5200.0,107.0,6.6,1002.2,-0.9,0.0,S,0.1,Dongsi,2013-03-08,0.0,0.0,53.125,65.0,0.0,95.83333333333334
177,2013,3,8,8,3.0,223.0,69.0,200.0,6000.0,107.0,11.6,1002.3,-1.9,0.0,ESE,1.0,Dongsi,2013-03-08,0.0,136.5,56.640625,75.0,0.0,100.0
178,2013,3,8,9,311.0,373.0,92.0,199.0,5400.0,107.0,16.6,1002.6,-3.5,0.0,S,1.0,Dongsi,2013-03-08,324.27884615384613,232.85714285714286,65.625,67.5,0.0,99.58333333333334
180,2013,3,8,11,200.0,203.0,55.0,188.0,3600.0,107.0,21.2,1002.0,-2.7,0.0,SE,3.1,Dongsi,2013-03-08,249.6,126.5,51.171875,0.0,0.0,95.0
181,2013,3,8,12,108.0,114.0,28.0,120.0,1800.0,107.0,21.7,1001.1,-4.4,0.0,SSW,2.9,Dongsi,2013-03-08,155.36842105263156,82.0,0.0,0.0,0.0,66.66666666666667
182,2013,3,8,13,159.0,202.0,34.0,113.0,1800.0,107.0,17.2,1001.0,0.8,0.0,SE,3.5,Dongsi,2013-03-08,208.6,126.0,0.0,0.0,0.0,63.75
183,2013,3,8,14,203.0,493.0,58.0,129.0,2799.0,107.0,13.8,1001.2,-0.3,0.0,SE,4.9,Dongsi,2013-03-08,252.6,391.25,52.34375,0.0,0.0,70.41666666666667
184,2013,3,8,15,284.0,422.0,84.0,138.0,3299.0,107.0,11.9,1001.5,-2.0,0.0,ESE,5.1,Dongsi,2013-03-08,313.46153846153845,302.5,62.5,0.0,0.0,74.16666666666667
185,2013,3,8,16,163.0,240.0,58.0,106.0,1899.0,104.0,10.9,1001.7,-1.5,0.0,SE,2.4,Dongsi,2013-03-08,212.6,145.0,52.34375,0.0,0.0,60.833333333333336
186,2013,3,8,17,111.0,131.0,41.0,84.0,1200.0,99.0,9.9,1001.9,-1.5,0.0,SSE,1.6,Dongsi,2013-03-08,158.5263157894737,90.5,0.0,0.0,0.0,51.666666666666664
187,2013,3,8,18,52.0,83.0,33.0,64.0,1000.0,99.0,9.2,1002.4,-1.0,0.0,SE,1.3,Dongsi,2013-03-08,95.73934837092733,66.5,0.0,0.0,0.0,0.0
188,2013,3,8,19,88.0,111.0,30.0,82.0,1200.0,99.0,8.4,1002.4,-2.3,0.0,ESE,1.9,Dongsi,2013-03-08,134.31578947368422,80.5,0.0,0.0,0.0,50.833333333333336
189,2013,3,8,20,58.0,72.0,35.0,89.0,1200.0,99.0,7.2,1002.2,-3.7,0.0,ESE,3.0,Dongsi,2013-03-08,102.73684210526316,61.0,0.0,0.0,0.0,53.75
190,2013,3,8,21,57.0,80.0,30.0,85.0,1300.0,99.0,6.0,1002.0,-4.5,0.0,ESE,1.9,Dongsi,2013-03-08,101.6842105263158,65.0,0.0,0.0,0.0,52.083333333333336
191,2013,3,8,22,87.0,43.0,40.0,96.0,1600.0,99.0,5.9,1001.1,-5.1,0.0,S,1.0,Dongsi,2013-03-08,133.26315789473685,0.0,0.0,0.0,0.0,56.666666666666664
192,2013,3,8,23,48.0,53.0,50.0,84.0,1700.0,99.0,5.3,999.2,-5.1,0.0,SSE,0.4,Dongsi,2013-03-08,90.72681704260651,51.5,0.0,0.0,0.0,51.666666666666664
193,2013,3,9,0,50.0,69.0,51.0,104.0,2299.0,99.0,4.4,997.9,-4.9,0.0,SSE,0.0,Dongsi,2013-03-09,93.23308270676692,59.5,0.0,0.0,0.0,60.0
194,2013,3,9,1,58.0,77.0,55.0,79.0,2399.0,99.0,3.0,996.9,-4.2,0.0,N,0.1,Dongsi,2013-03-09,102.73684210526316,63.5,51.171875,0.0,0.0,0.0
198,2013,3,9,5,81.0,108.0,71.0,110.0,2799.0,99.0,2.4,993.9,-3.9,0.0,NNW,1.7,Dongsi,2013-03-09,126.94736842105263,79.0,57.421875,0.0,0.0,62.5
199,2013,3,9,6,104.0,112.0,69.0,125.0,3000.0,99.0,4.0,994.1,-3.5,0.0,NW,1.4,Dongsi,2013-03-09,151.1578947368421,81.0,56.640625,0.0,0.0,68.75
200,2013,3,9,7,113.0,135.0,60.0,118.0,2399.0,99.0,5.0,994.7,-2.8,0.0,ENE,1.7,Dongsi,2013-03-09,160.6315789473684,92.5,53.125,0.0,0.0,65.83333333333333
201,2013,3,9,8,110.0,140.0,60.0,116.0,2399.0,99.0,7.0,996.0,-3.3,0.0,SSE,0.4,Dongsi,2013-03-09,157.4736842105263,95.0,53.125,0.0,0.0,65.0
202,2013,3,9,9,114.0,158.0,74.0,110.0,2100.0,99.0,14.3,997.3,-1.8,0.0,NNW,5.3,Dongsi,2013-03-09,161.68421052631578,104.0,58.59375,0.0,0.0,62.5
203,2013,3,9,10,151.0,365.0,92.0,105.0,2100.0,99.0,17.3,999.6,-5.9,0.0,NNW,7.5,Dongsi,2013-03-09,200.6,221.42857142857144,65.625,0.0,0.0,60.41666666666667
204,2013,3,9,11,94.0,556.0,51.0,48.0,800.0,99.0,13.8,1002.9,-10.9,0.0,N,6.1,Dongsi,2013-03-09,140.6315789473684,,0.0,0.0,0.0,0.0
206,2013,3,9,13,43.0,587.0,3.0,19.0,300.0,99.0,9.9,1008.5,-19.3,0.0,N,6.4,Dongsi,2013-03-09,84.46115288220551,,0.0,0.0,0.0,0.0
207,2013,3,9,14,42.0,602.0,3.0,17.0,300.0,95.0,9.5,1009.8,-19.6,0.0,N,7.1,Dongsi,2013-03-09,83.20802005012533,,0.0,0.0,0.0,0.0
208,2013,3,9,15,38.0,495.0,3.0,17.0,300.0,95.0,9.7,1011.1,-19.4,0.0,NNW,4.7,Dongsi,2013-03-09,78.19548872180451,393.75,0.0,0.0,0.0,0.0
209,2013,3,9,16,22.0,276.0,3.0,18.0,300.0,95.0,10.0,1012.8,-20.3,0.0,NNW,6.2,Dongsi,2013-03-09,58.145363408521305,163.0,0.0,0.0,0.0,0.0
210,2013,3,9,17,17.0,187.0,3.0,18.0,300.0,95.0,8.9,1014.7,-20.1,0.0,NNW,6.5,Dongsi,2013-03-09,51.8796992481203,118.5,0.0,0.0,0.0,0.0
211,2013,3,9,18,23.0,143.0,3.0,18.0,300.0,94.0,7.9,1017.5,-20.8,0.0,NNE,5.2,Dongsi,2013-03-09,59.3984962406015,96.5,0.0,0.0,0.0,0.0
212,2013,3,9,19,13.0,94.0,3.0,19.0,400.0,94.0,6.9,1019.2,-20.6,0.0,NNW,7.1,Dongsi,2013-03-09,0.0,72.0,0.0,0.0,0.0,0.0
213,2013,3,9,20,13.0,136.0,3.0,18.0,400.0,94.0,6.1,1021.0,-20.3,0.0,N,8.8,Dongsi,2013-03-09,0.0,93.0,0.0,0.0,0.0,0.0
214,2013,3,9,21,12.0,66.0,3.0,19.0,400.0,94.0,5.6,1022.6,-19.9,0.0,N,4.5,Dongsi,2013-03-09,0.0,58.0,0.0,0.0,0.0,0.0
215,2013,3,9,22,9.0,35.0,3.0,20.0,400.0,94.0,5.3,1023.1,-20.1,0.0,NNE,2.4,Dongsi,2013-03-09,0.0,0.0,0.0,0.0,0.0,0.0
216,2013,3,9,23,9.0,12.0,3.0,22.0,400.0,94.0,4.3,1023.4,-20.1,0.0,NNE,1.6,Dongsi,2013-03-09,0.0,0.0,0.0,0.0,0.0,0.0
217,2013,3,10,0,13.0,16.0,3.0,29.0,500.0,94.0,2.1,1022.9,-17.5,0.0,ESE,1.6,Dongsi,2013-03-10,0.0,0.0,0.0,0.0,0.0,0.0
218,2013,3,10,1,3.0,10.0,8.0,40.0,500.0,94.0,0.2,1023.2,-16.6,0.0,E,0.5,Dongsi,2013-03-10,0.0,0.0,0.0,0.0,0.0,0.0
219,2013,3,10,2,3.0,12.0,12.0,44.0,500.0,94.0,-1.6,1023.1,-15.8,0.0,N,0.0,Dongsi,2013-03-10,0.0,0.0,0.0,0.0,0.0,0.0
220,2013,3,10,3,13.0,19.0,16.0,60.0,700.0,94.0,-0.9,1023.3,-15.9,0.0,N,0.0,Dongsi,2013-03-10,0.0,0.0,0.0,0.0,0.0,0.0
221,2013,3,10,4,3.0,20.0,18.0,64.0,800.0,94.0,-1.9,1024.0,-14.7,0.0,NNE,0.0,Dongsi,2013-03-10,0.0,0.0,0.0,0.0,0.0,0.0
222,2013,3,10,5,18.0,52.0,14.0,69.0,1000.0,94.0,-2.8,1024.1,-13.4,0.0,N,0.0,Dongsi,2013-03-10,53.1328320802005,51.0,0.0,0.0,0.0,0.0
223,2013,3,10,6,22.0,47.0,17.0,81.0,2200.0,94.0,-2.1,1024.4,-13.3,0.0,N,0.1,Dongsi,2013-03-10,58.145363408521305,0.0,0.0,0.0,0.0,50.416666666666664
224,2013,3,10,7,29.0,44.0,21.0,80.0,1500.0,94.0,3.7,1025.4,-15.6,0.0,WSW,3.0,Dongsi,2013-03-10,66.91729323308272,0.0,0.0,0.0,0.0,0.0
226,2013,3,10,9,29.0,62.0,29.0,51.0,900.0,94.0,6.8,1025.0,-17.3,0.0,SW,5.2,Dongsi,2013-03-10,66.91729323308272,56.0,0.0,0.0,0.0,0.0
227,2013,3,10,10,25.0,52.0,19.0,41.0,900.0,94.0,8.7,1024.3,-17.4,0.0,SSW,3.1,Dongsi,2013-03-10,61.904761904761905,51.0,0.0,0.0,0.0,0.0
228,2013,3,10,11,31.0,80.0,17.0,32.0,900.0,94.0,9.9,1023.7,-17.3,0.0,WSW,2.4,Dongsi,2013-03-10,69.42355889724311,65.0,0.0,0.0,0.0,0.0
229,2013,3,10,12,28.0,52.0,18.0,31.0,700.0,94.0,11.3,1022.8,-17.2,0.0,SW,1.3,Dongsi,2013-03-10,65.6641604010025,51.0,0.0,0.0,0.0,0.0
230,2013,3,10,13,35.0,49.0,16.0,31.0,700.0,94.0,11.2,1021.7,-17.2,0.0,SSW,3.8,Dongsi,2013-03-10,74.43609022556392,0.0,0.0,0.0,0.0,0.0
231,2013,3,10,14,35.0,55.0,13.0,29.0,600.0,94.0,11.4,1020.8,-16.1,0.0,SSW,3.9,Dongsi,2013-03-10,74.43609022556392,52.5,0.0,0.0,0.0,0.0
232,2013,3,10,15,42.0,75.0,13.0,28.0,600.0,97.0,11.3,1020.4,-16.2,0.0,SSW,3.9,Dongsi,2013-03-10,83.20802005012533,62.5,0.0,0.0,0.0,0.0
233,2013,3,10,16,40.0,72.0,15.0,30.0,600.0,97.0,10.8,1020.2,-14.9,0.0,SW,4.6,Dongsi,2013-03-10,80.70175438596492,61.0,0.0,0.0,0.0,0.0
234,2013,3,10,17,45.0,103.0,19.0,36.0,600.0,97.0,9.6,1020.2,-14.3,0.0,SSW,3.0,Dongsi,2013-03-10,86.96741854636592,76.5,0.0,0.0,0.0,0.0
235,2013,3,10,18,50.0,108.0,19.0,43.0,700.0,97.0,8.9,1020.6,-13.5,0.0,SSW,3.7,Dongsi,2013-03-10,93.23308270676692,79.0,0.0,0.0,0.0,0.0
236,2013,3,10,19,60.0,100.0,24.0,51.0,800.0,97.0,8.3,1020.9,-12.8,0.0,SSW,3.2,Dongsi,2013-03-10,104.84210526315789,75.0,0.0,0.0,0.0,0.0
237,2013,3,10,20,74.0,130.0,28.0,75.0,1000.0,97.0,7.6,1021.1,-12.3,0.0,S,2.4,Dongsi,2013-03-10,119.57894736842105,90.0,0.0,0.0,0.0,0.0
238,2013,3,10,21,78.0,120.0,26.0,84.0,1200.0,97.0,7.2,1021.2,-12.1,0.0,SSW,2.8,Dongsi,2013-03-10,123.78947368421052,85.0,0.0,0.0,0.0,51.666666666666664
239,2013,3,10,22,81.0,139.0,34.0,88.0,1700.0,97.0,6.8,1020.6,-11.9,0.0,SW,2.3,Dongsi,2013-03-10,126.94736842105263,94.5,0.0,0.0,0.0,53.333333333333336
240,2013,3,10,23,86.0,133.0,41.0,79.0,1399.0,97.0,6.7,1020.7,-12.5,0.0,SW,2.4,Dongsi,2013-03-10,132.21052631578948,91.5,0.0,0.0,0.0,0.0
241,2013,3,11,0,92.0,143.0,60.0,63.0,1100.0,97.0,5.3,1020.5,-11.3,0.0,S,0.9,Dongsi,2013-03-11,138.5263157894737,96.5,53.125,0.0,0.0,0.0
242,2013,3,11,1,103.0,156.0,67.0,74.0,1399.0,97.0,4.5,1020.1,-11.2,0.0,S,0.8,Dongsi,2013-03-11,150.10526315789474,103.0,55.859375,0.0,0.0,0.0
243,2013,3,11,2,104.0,138.0,67.0,79.0,1399.0,97.0,3.6,1019.3,-10.5,0.0,S,0.4,Dongsi,2013-03-11,151.1578947368421,94.0,55.859375,0.0,0.0,0.0
244,2013,3,11,3,105.0,143.0,65.0,71.0,1300.0,97.0,2.4,1019.0,-9.9,0.0,SE,0.4,Dongsi,2013-03-11,152.21052631578948,96.5,55.078125,0.0,0.0,0.0
245,2013,3,11,4,104.0,135.0,58.0,78.0,1300.0,97.0,0.2,1018.9,-9.0,0.0,SE,1.6,Dongsi,2013-03-11,151.1578947368421,92.5,52.34375,0.0,0.0,0.0
246,2013,3,11,5,106.0,141.0,47.0,76.0,1399.0,97.0,1.5,1018.9,-8.9,0.0,SE,0.1,Dongsi,2013-03-11,153.26315789473685,95.5,0.0,0.0,0.0,0.0
247,2013,3,11,6,99.0,124.0,52.0,77.0,1300.0,97.0,-0.2,1019.1,-8.2,0.0,ESE,0.8,Dongsi,2013-03-11,145.89473684210526,87.0,0.0,0.0,0.0,0.0
248,2013,3,11,7,83.0,105.0,36.0,83.0,1800.0,97.0,2.1,1019.2,-7.8,0.0,E,0.8,Dongsi,2013-03-11,129.05263157894737,77.5,0.0,0.0,0.0,51.25
249,2013,3,11,8,98.0,124.0,46.0,86.0,1500.0,97.0,5.0,1019.1,-8.2,0.0,E,0.8,Dongsi,2013-03-11,144.8421052631579,87.0,0.0,0.0,0.0,52.5
250,2013,3,11,9,102.0,127.0,69.0,81.0,1399.0,97.0,6.0,1018.6,-8.7,0.0,SSE,2.3,Dongsi,2013-03-11,149.05263157894737,88.5,56.640625,0.0,0.0,50.416666666666664
251,2013,3,11,10,118.0,145.0,92.0,83.0,1500.0,97.0,7.5,1017.8,-8.6,0.0,E,2.2,Dongsi,2013-03-11,165.89473684210526,97.5,65.625,0.0,0.0,51.25
253,2013,3,11,12,3.0,3.0,198.0,85.0,1899.0,97.0,10.5,1015.2,-9.3,0.0,S,1.9,Dongsi,2013-03-11,0.0,0.0,108.18181818181819,0.0,0.0,52.083333333333336
254,2013,3,11,13,89.0,146.0,96.0,86.0,1000.0,97.0,11.6,1013.8,-7.8,0.0,SSW,3.1,Dongsi,2013-03-11,135.36842105263156,98.0,67.1875,0.0,0.0,52.5
255,2013,3,11,14,121.0,148.0,87.0,68.0,800.0,97.0,11.8,1012.8,-7.6,0.0,SSW,3.7,Dongsi,2013-03-11,169.05263157894734,99.0,63.671875,0.0,0.0,0.0
256,2013,3,11,15,106.0,126.0,84.0,65.0,800.0,93.0,11.6,1012.1,-7.8,0.0,WSW,3.4,Dongsi,2013-03-11,153.26315789473685,88.0,62.5,0.0,0.0,0.0
257,2013,3,11,16,114.0,152.0,94.0,76.0,900.0,86.0,11.0,1011.3,-6.4,0.0,SW,2.7,Dongsi,2013-03-11,161.68421052631578,101.0,66.40625,0.0,0.0,0.0
258,2013,3,11,17,140.0,199.0,137.0,89.0,1600.0,85.0,10.6,1011.6,-4.6,0.0,S,2.2,Dongsi,2013-03-11,189.05263157894734,124.5,83.203125,0.0,0.0,53.75
259,2013,3,11,18,141.0,202.0,79.0,86.0,1100.0,76.0,10.4,1011.9,-4.1,0.0,S,1.3,Dongsi,2013-03-11,190.10526315789474,126.0,60.546875,0.0,0.0,52.5
260,2013,3,11,19,150.0,200.0,57.0,88.0,1100.0,57.0,10.4,1012.2,-3.3,0.0,SSE,0.8,Dongsi,2013-03-11,199.57894736842104,125.0,51.953125,0.0,0.0,53.333333333333336
261,2013,3,11,20,165.0,224.0,64.0,112.0,1300.0,57.0,10.2,1012.4,-5.0,0.0,SSW,1.1,Dongsi,2013-03-11,214.6,137.0,54.6875,0.0,0.0,63.333333333333336
262,2013,3,11,21,178.0,229.0,64.0,116.0,1399.0,57.0,9.6,1011.8,-5.1,0.0,SSE,0.8,Dongsi,2013-03-11,227.6,139.5,54.6875,0.0,0.0,65.0
263,2013,3,11,22,136.0,200.0,52.0,107.0,1200.0,57.0,9.2,1011.5,-5.5,0.0,ESE,1.5,Dongsi,2013-03-11,184.8421052631579,125.0,0.0,0.0,0.0,61.25
264,2013,3,11,23,103.0,139.0,40.0,83.0,900.0,57.0,8.5,1010.4,-5.4,0.0,ESE,0.9,Dongsi,2013-03-11,150.10526315789474,94.5,0.0,0.0,0.0,51.25
265,2013,3,12,0,98.0,136.0,42.0,89.0,900.0,57.0,7.8,1009.7,-5.3,0.0,SSE,1.3,Dongsi,2013-03-12,144.8421052631579,93.0,0.0,0.0,0.0,53.75
266,2013,3,12,1,115.0,166.0,56.0,97.0,1200.0,57.0,7.6,1008.8,-4.8,0.0,SE,1.1,Dongsi,2013-03-12,162.73684210526315,108.0,51.5625,0.0,0.0,57.083333333333336
267,2013,3,12,2,125.0,164.0,55.0,89.0,1300.0,57.0,6.7,1007.9,-3.8,0.0,E,0.8,Dongsi,2013-03-12,173.26315789473682,107.0,51.171875,0.0,0.0,53.75
268,2013,3,12,3,120.0,145.0,53.0,84.0,1100.0,57.0,7.2,1008.0,-2.8,0.0,SSE,1.5,Dongsi,2013-03-12,168.0,97.5,50.390625,0.0,0.0,51.666666666666664
269,2013,3,12,4,113.0,141.0,52.0,82.0,1100.0,57.0,5.6,1008.6,-0.1,0.5,SE,0.2,Dongsi,2013-03-12,160.6315789473684,95.5,0.0,0.0,0.0,50.833333333333336
270,2013,3,12,5,131.0,160.0,41.0,87.0,1700.0,57.0,4.5,1008.3,0.8,0.3,ESE,1.7,Dongsi,2013-03-12,179.57894736842104,105.0,0.0,0.0,0.0,52.916666666666664
271,2013,3,12,6,133.0,143.0,24.0,91.0,2000.0,57.0,3.8,1008.5,2.0,1.0,ENE,0.0,Dongsi,2013-03-12,181.68421052631578,96.5,0.0,0.0,0.0,54.583333333333336
272,2013,3,12,7,124.0,144.0,18.0,76.0,1399.0,57.0,3.0,1008.8,1.5,2.6,SSW,0.9,Dongsi,2013-03-12,172.21052631578948,97.0,0.0,0.0,0.0,0.0
273,2013,3,12,8,116.0,92.0,13.0,76.0,1300.0,57.0,3.4,1008.8,2.2,0.3,ENE,1.7,Dongsi,2013-03-12,163.78947368421052,71.0,0.0,0.0,0.0,0.0
274,2013,3,12,9,117.0,98.0,12.0,81.0,1399.0,57.0,3.5,1008.6,2.3,0.1,NE,1.3,Dongsi,2013-03-12,164.8421052631579,74.0,0.0,0.0,0.0,50.416666666666664
275,2013,3,12,10,110.0,116.0,14.0,90.0,1600.0,57.0,3.7,1008.9,2.5,0.2,NE,0.9,Dongsi,2013-03-12,157.4736842105263,83.0,0.0,0.0,0.0,54.166666666666664
276,2013,3,12,11,146.0,116.0,15.0,93.0,1600.0,57.0,4.0,1008.7,2.7,0.1,E,1.6,Dongsi,2013-03-12,195.36842105263156,83.0,0.0,0.0,0.0,55.416666666666664
277,2013,3,12,12,158.0,124.0,15.0,93.0,1700.0,57.0,4.6,1008.2,2.8,0.1,NE,1.3,Dongsi,2013-03-12,207.6,87.0,0.0,0.0,0.0,55.416666666666664
278,2013,3,12,13,151.0,112.0,19.0,89.0,1500.0,57.0,4.9,1008.8,3.2,0.0,N,1.5,Dongsi,2013-03-12,200.6,81.0,0.0,0.0,0.0,53.75
279,2013,3,12,14,134.0,100.0,24.0,87.0,1300.0,57.0,5.2,1009.1,3.4,0.0,NE,2.1,Dongsi,2013-03-12,182.73684210526315,75.0,0.0,0.0,0.0,52.916666666666664
280,2013,3,12,15,134.0,98.0,21.0,84.0,1300.0,48.0,5.6,1009.3,3.8,0.0,E,1.5,Dongsi,2013-03-12,182.73684210526315,74.0,0.0,0.0,0.0,51.666666666666664
281,2013,3,12,16,136.0,112.0,22.0,88.0,1300.0,40.0,6.5,1009.7,3.8,0.1,ENE,0.0,Dongsi,2013-03-12,184.8421052631579,81.0,0.0,0.0,0.0,53.333333333333336
282,2013,3,12,17,138.0,108.0,23.0,86.0,1399.0,40.0,6.4,1011.3,3.5,0.0,NE,0.8,Dongsi,2013-03-12,186.9473684210526,79.0,0.0,0.0,0.0,52.5
283,2013,3,12,18,123.0,126.0,29.0,99.0,1300.0,36.0,5.3,1012.7,3.5,0.0,ENE,1.4,Dongsi,2013-03-12,171.15789473684208,88.0,0.0,0.0,0.0,57.916666666666664
284,2013,3,12,19,123.0,124.0,28.0,104.0,1399.0,17.0,4.6,1014.3,3.4,0.0,SSW,0.6,Dongsi,2013-03-12,171.15789473684208,87.0,0.0,0.0,0.0,60.0
